id,agency_name,name,position_title_1,position_title_2,position_title_3,grade_level,start_date,end_date,financial_disclosure_url,ethics_waiver_url,image_url,reason_for_missing_report,agency_id,slug,has_lobbyists,taskforce_member,taskforce_title,taskforce_agency,agency_slug,senate_lobbying_confirmation,last_year_lobbied,senate_lobbying_url,linkedin_url,outside_bio,bio_source,bio_url,sge,last_name,awaiting_senate_confirmation,nomination_appointment_failed,government_transfer,propublica_bio,resume_document_url,new_financial_disclosure_addition
"1135","Commerce","Jeffrey Kessler","Assistant Secretary for Enforcement and Compliance","","","","","","https://www.documentcloud.org/documents/4387601-Jeffrey-Kessler-Financial-Disclosure.html","","","","17","jeffrey-kessler","","","","","commerce","","","","","","","","","Kessler","","","","","",""
"3060","White House Office","Michael W. Harkins","Senior Policy Analyst","","","","","","","","","","39","michael-w-harkins","","","","","white-house-office","","","","","Michael W. Harkins is the Deputy Assistant General Counsel for General Law.  As the Deputy Assistant General Counsel, Mr. Harkins works closely with the Assistant General Counsel to supervise and manage all legal matters related to the Department of Transportation’s administrative operations, including fiscal issues, procurement matters, financial assistance, innovative financing and public private partnerships, equal employment opportunity and civil rights issues, personnel law, ethics, real property and asset management.  Mr. Harkins began his legal career at USDOT as an Honors Attorney in September 2000 serving rotational details in the National Highway Traffic Safety Administration, United States Coast Guard, the Office of Litigation in the USDOT’s General Counsel’s Office, and the Federal Highway Administration (FHWA).  In 2001, Mr. Harkins joined the FHWA where he advised the agency on all aspects of Federal-aid highway project delivery until 2014 when he joined the Office of General Law in the Office of General Counsel.  Mr. Harkins is admitted to practice in Oklahoma and received his Juris Doctor degree from the University of Oklahoma in May 2000 and his undergraduate degree also from the University of Oklahoma in May 1997.  Mr. Harkins currently resides in Centreville, Virginia with his wife, Tara, daughter, Alison, and sons, Andrew and Adam. Updated: Tuesday, February 3, 2015","Department of Transportation","https://www.transportation.gov/administrations/office-general-counsel/michael-w-harkins","","Harkins","","","","","",""
"3095","Office of National Drug Control Policy","Pamela Stevens","Associate Director for External Affairs","","","","2017-06-28","2017-09-25","","","","Financial disclosure not released because it is incomplete","84","pamela-stevens","","","","","office-of-national-drug-control-policy","","","","","As Vice President for Congressional and Public Affairs, Stevens will lead the department that manages MCC’s relationships with the U.S. Congress, the media, non-governmental organizations, think tanks and other external stakeholders interested in MCC’s mission to reduce poverty through economic growth.

Stevens comes to MCC from the House Republican Conference, where she served as the director of media affairs and strategic initiatives. She has served under three U.S. presidents, including as deputy assistant secretary and senior advisor to then-Secretary of State Condoleezza Rice, and as White House assistant press secretary and director of television under President George W. Bush. She also served as the head of media affairs for the 2016 Republican National Convention in Cleveland, Ohio.

In addition to her public service, Stevens brings a wealth of experience in television news to MCC. For more than 10 years, she worked at CNN’s Washington bureau as a senior editorial political producer for several signature news programs, including Wolf Blitzer Reports; Larry King Live; and Evans, Novak, Hunt & Shields.

Stevens is a proud alumna of James Madison University, where she earned a bachelor’s degree in communications. In her free time, she enjoys reading, travel, and spending time with her husband and two children at their home in Virginia.","Millennium Challenge Corporation","https://www.mcc.gov/news-and-events/release/release-102317-stevens-vp","","Stevens","","","Millennium Challenge Corporation","","",""
"1192","Nuclear Regulatory Commission","Annie Caputo","Commissioner","","","","","","https://www.documentcloud.org/documents/4388102-Annie-Caputo-Financial-Disclosure.html","","","","81","annie-caputo","true","","","","nuclear-regulatory-commission","","","","","","","","","Caputo","","","","","",""
"1193","State","W. Robert Kohorst","Ambassador, Croatia","","","","2017-11-02","","https://www.documentcloud.org/documents/4388229-W-Robert-Kohorst-Financial-Disclosure.html","","","","14","w-robert-kohorst","","","","","state","","","","","","","","","Kohorst","","","","","",""
"1133","White House Office","Kathleen Hartnett White","Chairman","","","","","","https://www.documentcloud.org/documents/4387620-Kathleen-Hartnett-White-Financial-Disclosure.html","","","","39","kathleen-hartnett-white","","","","","white-house-office","","","","","","","","","White","","true","","","",""
"1132","Commerce","Andrei Iancu","Under Secretary for Intellectual Property and Director, U.S. Patent and Trademark Office","","","","2018-02-05","","https://www.documentcloud.org/documents/4387614-Andrei-Iancu-Financial-Disclosure.html","","","","17","andrei-iancu","","","","","commerce","","","","","","","","","Iancu","","","","","",""
"3313","Homeland Security","Ileana Ydolia Garcia","Deputy Press Secretary","","","$114,590","2018-10-14","2019-03-08","","","","","66","ileana-ydolia-garcia","","","","","homeland-security","","","","","Ileana García, who created Latinas for Trump to express \"freedom\" and counter antagonism against Hispanic supporters of Donald Trump, was hired recently by the Trump campaign and is spending the week at the Republican National Convention to act as a liaison with Latino media","NBC News","https://www.nbcnews.com/news/latino/founder-latinas-trump-latinos-will-put-him-over-top-n611281","","Garcia","","","","","",""
"1190","Small Business Administration","David Christian Tryon","Chief Counsel for Advocacy","","","","","","https://www.documentcloud.org/documents/4388179-David-Christian-Tryon-Financial-Disclosure.html","","","","79","david-christian-tryon","","","","","small-business-administration","","","","","","","","","Tryon","true","","","","",""
"1191","Occupational Safety and Health Review Commission","James J. Sullivan","Commission Member","","","","2017-08-03","","https://www.documentcloud.org/documents/4388103-James-J-Sullivan-Financial-Disclosure.html","","","","20","james-j-sullivan","","","","","occupational-safety-and-health-review-commission","false","","","","","","","","Sullivan","","","","","",""
"1138","Defense","Robert L. Wilkie","Under Secretary for Personnel and Readiness","","","","2017-11-16","","https://www.documentcloud.org/documents/4387650-Robert-L-Wilkie-Financial-Disclosure.html","","","","16","robert-l-wilkie","","","","","defense","","","","","The son of an Army artillery commander he spent his youth at Fort Bragg. He has more than 20 years of experience at the national and international level. During the George W. Bush Administration, Mr. Wilkie served both Robert Gates and Donald Rumsfeld as Assistant Secretary of Defense from 2005-2009, and was the youngest senior leader in the Department. Prior to his first Pentagon tour, he was Special Assistant to the President for National Security Affairs and a senior director of the National Security Council under Dr. Condoleezza Rice. Mr. Wilkie also has extensive experience in the United States Congress including recent service as Senior Advisor to Senator Thom Tillis as well as being Counsel and Advisor on International Security Affairs to the Majority Leader of the United States Senate, the Honorable Trent Lott. He had a five-year tour as Vice President for Strategic Programs for CH2M HILL one of the world’s largest engineering and program management firms, where at various times he had program management and advisory assignments as diverse as the London 2012 and the reform and reorganization of the United Kingdom Ministry of Defense Supply and Logistics System (DE&S). Mr. Wilkie is a reserve officer in the United States Air Force Reserve assigned to the Office of the Chief of Staff. Prior to joining the Air Force, he served in the United States Navy Reserve with the Joint Forces Intelligence Command, Naval Special Warfare Group Two and the Office of Naval Intelligence. A graduate of the College of Naval Command and Staff, Air Command and Staff College, the United States Army War College, and the Joint Forces Staff College, Mr. Wilkie has published articles in the Naval War College Review, Parameters, Armed Forces Journal International, The Air and Space Power Journal and Proceedings. He holds personal and unit decorations as well as the Defense Distinguished Public Service Medal, the highest civilian award of the Department. Mr. Wilkie also shepherded the Senate confirmation process for James Mattis, Robert Gates, Admiral Mike Mullen (CJCS) and was responsible for the preparation of General David Petraeus and Ambassador Ryan Croker for their multiple appearances before the Congress in defense of the Iraqi Surge. Mr. Wilkie holds an Honors degree from Wake Forest University; Juris Doctor from Loyola University College of Law in New Orleans; Master of Laws in International and Comparative Law from Georgetown University and a Masters in Strategic Studies from the United States Army War College.","Department of Defense","https://www.defense.gov/About/Biographies/Biography-View/Article/1394799/robert-wilkie/","","Wilkie","","","","","",""
